Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
79,0,0.1,2,572.000 - 2380.000,2.0,2.0,0.5128205128205128,0.47368421052631576,0.5,0.4864864864864865,0.5,2.0
79,1,0.1,2,1006.000 - 1534.000,2.0,2.0,0.6153846153846154,0.5263157894736842,0.625,0.5714285714285714,0.5,2.0
79,2,0.1,2,1176.000 - 2386.000,2.0,2.0,0.6410256410256411,0.3684210526315789,0.7777777777777778,0.5,0.5,2.0
79,3,0.1,2,1305.000 - 1469.000,2.0,2.0,0.5897435897435898,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5,2.0
79,4,0.1,2,877.000 - 1055.000,2.0,2.0,0.6666666666666666,0.47368421052631576,0.75,0.5806451612903226,0.5,2.0
79,5,0.1,2,667.000 - 1984.000,2.0,2.0,0.5897435897435898,0.42105263157894735,0.6153846153846154,0.5,0.5,2.0
79,6,0.1,2,1260.000 - 1980.000,2.0,2.0,0.5897435897435898,0.5263157894736842,0.5882352941176471,0.5555555555555556,0.5,2.0
79,7,0.1,2,1042.000 - 1166.000,2.0,2.0,0.48717948717948717,0.3684210526315789,0.4666666666666667,0.4117647058823529,0.5,2.0
79,8,0.1,2,1463.000 - 2071.000,2.0,2.0,0.5897435897435898,0.3684210526315789,0.6363636363636364,0.4666666666666667,0.5,2.0
79,9,0.1,2,879.000 - 1546.000,2.0,2.0,0.6410256410256411,0.5263157894736842,0.6666666666666666,0.5882352941176471,0.5,2.0
79,10,0.1,2,429.000 - 1163.000,2.0,2.0,0.48717948717948717,0.3684210526315789,0.4666666666666667,0.4117647058823529,0.5,2.0
79,11,0.1,2,2196.000 - 2387.000,2.0,2.0,0.5897435897435898,0.631578947368421,0.5714285714285714,0.6,0.5,2.0
79,12,0.1,2,729.000 - 1247.000,2.0,2.0,0.5384615384615384,0.3157894736842105,0.5454545454545454,0.4,0.5,2.0
79,13,0.1,2,427.000 - 2222.000,2.0,2.0,0.5641025641025641,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5,2.0
79,14,0.1,2,1911.000 - 2205.000,2.0,2.0,0.5897435897435898,0.5263157894736842,0.5882352941176471,0.5555555555555556,0.5,2.0
79,15,0.1,2,1387.000 - 2003.000,2.0,2.0,0.5641025641025641,0.42105263157894735,0.5714285714285714,0.48484848484848486,0.5,2.0
79,16,0.1,2,1542.000 - 2350.000,2.0,2.0,0.6410256410256411,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.5,2.0
79,17,0.1,2,1518.000 - 2197.000,2.0,2.0,0.6410256410256411,0.47368421052631576,0.6923076923076923,0.5625,0.5,2.0
79,18,0.1,2,1989.000 - 2199.000,2.0,2.0,0.5384615384615384,0.42105263157894735,0.5333333333333333,0.47058823529411764,0.5,2.0
79,19,0.1,2,1105.000 - 2178.000,2.0,2.0,0.5384615384615384,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.5,2.0
79,20,0.1,2,1415.000 - 2076.000,2.0,2.0,0.5128205128205128,0.3684210526315789,0.5,0.42424242424242425,0.5,2.0
79,21,0.1,2,1323.000 - 1518.000,2.0,2.0,0.48717948717948717,0.42105263157894735,0.47058823529411764,0.4444444444444444,0.5,2.0
79,22,0.1,2,668.000 - 1301.000,2.0,2.0,0.5641025641025641,0.3157894736842105,0.6,0.41379310344827586,0.5,2.0
79,23,0.1,2,1229.000 - 1536.000,2.0,2.0,0.5897435897435898,0.47368421052631576,0.6,0.5294117647058824,0.5,2.0
79,24,0.1,2,1097.000 - 1285.000,2.0,2.0,0.5384615384615384,0.42105263157894735,0.5333333333333333,0.47058823529411764,0.5,2.0
79,25,0.1,2,1045.000 - 2012.000,2.0,2.0,0.4358974358974359,0.3157894736842105,0.4,0.35294117647058826,0.5,2.0
79,26,0.1,2,1078.000 - 2212.000,2.0,2.0,0.5897435897435898,0.5263157894736842,0.5882352941176471,0.5555555555555556,0.5,2.0
79,27,0.1,2,1394.000 - 2117.000,2.0,2.0,0.6153846153846154,0.6842105263157895,0.5909090909090909,0.6341463414634146,0.5,2.0
79,28,0.1,2,937.000 - 2183.000,2.0,2.0,0.6410256410256411,0.47368421052631576,0.6923076923076923,0.5625,0.5,2.0
79,29,0.1,2,1108.000 - 2378.000,2.0,2.0,0.6153846153846154,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.5,2.0
79,30,0.1,2,989.000 - 2190.000,2.0,2.0,0.5128205128205128,0.2631578947368421,0.5,0.3448275862068966,0.5,2.0
79,31,0.1,2,1591.000 - 1726.000,2.0,2.0,0.6153846153846154,0.5263157894736842,0.625,0.5714285714285714,0.5,2.0
79,32,0.1,2,440.000 - 1423.000,2.0,2.0,0.5384615384615384,0.47368421052631576,0.5294117647058824,0.5,0.5,2.0
79,33,0.1,2,1255.000 - 2379.000,2.0,2.0,0.5641025641025641,0.2631578947368421,0.625,0.37037037037037035,0.5,2.0
79,34,0.1,2,1525.000 - 1557.000,2.0,2.0,0.5384615384615384,0.47368421052631576,0.5294117647058824,0.5,0.5,2.0
79,35,0.1,2,1260.000 - 2352.000,2.0,2.0,0.46153846153846156,0.2631578947368421,0.4166666666666667,0.3225806451612903,0.5,2.0
79,36,0.1,2,1259.000 - 2076.000,2.0,2.0,0.46153846153846156,0.3157894736842105,0.42857142857142855,0.36363636363636365,0.5,2.0
79,37,0.1,2,1513.000 - 2223.000,2.0,2.0,0.6153846153846154,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.5,2.0
79,38,0.1,2,1593.000 - 1987.000,2.0,2.0,0.5897435897435898,0.47368421052631576,0.6,0.5294117647058824,0.5,2.0
79,39,0.1,2,1414.000 - 1427.000,2.0,2.0,0.5641025641025641,0.3157894736842105,0.6,0.41379310344827586,0.5,2.0
79,40,0.1,2,1002.000 - 1897.000,2.0,2.0,0.6410256410256411,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.5,2.0
79,41,0.1,2,1805.000 - 2106.000,2.0,2.0,0.5897435897435898,0.47368421052631576,0.6,0.5294117647058824,0.5,2.0
79,42,0.1,2,664.000 - 864.000,2.0,2.0,0.5897435897435898,0.2631578947368421,0.7142857142857143,0.38461538461538464,0.5,2.0
79,43,0.1,2,1172.000 - 1799.000,2.0,2.0,0.46153846153846156,0.2631578947368421,0.4166666666666667,0.3225806451612903,0.5,2.0
79,44,0.1,2,581.000 - 1097.000,2.0,2.0,0.5384615384615384,0.3157894736842105,0.5454545454545454,0.4,0.5,2.0
79,45,0.1,2,1725.000 - 1790.000,2.0,2.0,0.46153846153846156,0.05263157894736842,0.25,0.08695652173913043,0.5,2.0
79,46,0.1,2,438.000 - 2343.000,2.0,2.0,0.5897435897435898,0.5263157894736842,0.5882352941176471,0.5555555555555556,0.5,2.0
79,47,0.1,2,1406.000 - 1741.000,2.0,2.0,0.46153846153846156,0.42105263157894735,0.4444444444444444,0.43243243243243246,0.5,2.0
