Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
68,0,0.1,4,425.000 - 588.000 - 1104.000 - 1110.000,3.0,4.0,0.6153846153846154,0.6842105263157895,0.5909090909090909,0.6341463414634146,0.5,3.0
68,1,0.1,4,432.000 - 936.000 - 1075.000 - 1899.000,3.0,4.0,0.717948717948718,0.7368421052631579,0.7,0.717948717948718,0.5,3.0
68,2,0.1,4,1004.000 - 1541.000 - 2101.000 - 2102.000,3.0,4.0,0.6410256410256411,0.47368421052631576,0.6923076923076923,0.5625,0.5,3.0
68,3,0.1,4,1069.000 - 1735.000 - 1800.000 - 2213.000,2.0,4.0,0.5641025641025641,0.47368421052631576,0.5625,0.5142857142857142,0.5,2.0
68,4,0.1,4,1001.000 - 1032.000 - 2206.000 - 2224.000,3.0,4.0,0.5641025641025641,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5,3.0
68,5,0.1,4,1388.000 - 1805.000 - 1891.000 - 2200.000,4.0,4.0,0.6410256410256411,0.631578947368421,0.631578947368421,0.631578947368421,0.5,4.0
68,6,0.1,4,435.000 - 575.000 - 1578.000 - 2205.000,2.0,4.0,0.5641025641025641,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5,2.0
68,7,0.1,4,532.000 - 582.000 - 1424.000 - 1458.000,2.0,4.0,0.6666666666666666,0.6842105263157895,0.65,0.6666666666666666,0.5,2.0
68,8,0.1,4,545.000 - 930.000 - 1000.000 - 2010.000,3.0,4.0,0.6153846153846154,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.5,3.0
68,9,0.1,4,1254.000 - 1393.000 - 1401.000 - 1897.000,4.0,4.0,0.717948717948718,0.7368421052631579,0.7,0.717948717948718,0.5,4.0
68,10,0.1,4,995.000 - 1450.000 - 1903.000 - 2391.000,3.0,4.0,0.6410256410256411,0.631578947368421,0.631578947368421,0.631578947368421,0.5,3.0
68,11,0.1,4,936.000 - 1057.000 - 2065.000 - 2382.000,2.0,4.0,0.6410256410256411,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.5,2.0
68,12,0.1,4,1193.000 - 2183.000 - 2219.000 - 2376.000,4.0,4.0,0.6410256410256411,0.5263157894736842,0.6666666666666666,0.5882352941176471,0.5,4.0
