PC1 - 68.50%,PC2 - 23.00%,PC3 - 3.60%,Date,Class,Stress_weight,Position
-2.0546344872298543,-0.8018915733668099,0.06985731953393837,17-May-2023,Healty,20,38
-3.0341967159684957,0.18945794043475295,-0.3867425181475764,17-May-2023,Healty,20,39
-0.9984238455339742,-1.136694516624071,0.3526348479886225,17-May-2023,Healty,20,40
-0.15506761864247673,0.7074035857622437,-0.3118878531062584,17-May-2023,Healty,20,42
-1.9438553804547887,0.8621495771410808,-0.1243152466591822,17-May-2023,Healty,20,43
-0.3998236856524877,0.9008044786831615,-0.09191610864675566,17-May-2023,Healty,20,44
-2.752228710529611,1.4312445906835536,-0.5816493050516256,17-May-2023,Healty,20,45
-1.0029807638755885,-0.9953513000399533,-0.20808568062585966,17-May-2023,Healty,20,56
-1.2491412163666518,-1.0074170463958796,-0.3588215498478942,17-May-2023,Healty,20,58
-2.5011654354435877,-0.24140311797411232,-0.935080729142979,17-May-2023,Healty,20,60
-1.561516270978744,0.8911020147209417,-0.39817954027337726,17-May-2023,Healty,20,61
2.3091635900579455,-0.18731733009649318,-0.44881334896474767,17-May-2023,Healty,20,62
0.49705004540697195,0.45937211322539867,-0.09489435672813486,17-May-2023,Healty,20,63
-1.412421725387794,-0.8181044071071291,-1.0599959132122154,17-May-2023,Unhealty,20,47
-1.2055473176999776,1.3905678069964142,-0.07097710394129955,17-May-2023,Unhealty,20,48
-1.2183426261700092,1.509805547129434,-0.5492574483075189,17-May-2023,Unhealty,20,50
-0.2156141715614352,1.6235645266029466,-1.6111464723208835,17-May-2023,Unhealty,20,52
-0.47201037544155094,0.15915747496924015,-0.6495693190473347,17-May-2023,Unhealty,20,53
-1.869284948712192,1.8711528772564399,-0.7870402187075759,17-May-2023,Unhealty,20,54
1.2466146262845996,0.9242813180335661,-0.30979238280485644,17-May-2023,Unhealty,20,64
-0.9748720098946273,0.21881374934678768,-0.8288458882096832,17-May-2023,Unhealty,20,65
-1.3348446463457722,-0.01788390916986798,0.17288737078384547,17-May-2023,Unhealty,20,67
-0.8968930557386422,0.9055184495318876,-0.7279096056189703,17-May-2023,Unhealty,20,69
-1.7133382313840702,-0.5505186133233498,-0.07850304358159811,17-May-2023,Unhealty,20,70
2.2412198412197806,0.5781647307061445,-1.2124318570353898,17-May-2023,Unhealty,20,71
-2.2240787611807162,1.4768458811325347,-0.26891886368089524,17-May-2023,Unhealty,20,72
-1.4585106262563978,0.22937004377536577,0.8674706945962005,19-Jul-2023,Healty,60,145
2.607166631440741,0.2733621853840106,0.32864144207816176,19-Jul-2023,Healty,60,147
-1.0861387587898645,1.874764301201093,1.37724184044692,19-Jul-2023,Healty,60,148
-1.7315488494970575,0.1332748699080632,0.3373440444564495,19-Jul-2023,Healty,60,149
0.7304971647130003,0.9675933186881849,0.40552267848405754,19-Jul-2023,Healty,60,151
-0.34215751735961886,0.8729661344852897,0.36615479634234244,19-Jul-2023,Healty,60,152
-0.8921444094892034,-0.14142279716226275,-0.9667282577231544,19-Jul-2023,Healty,60,153
2.86495743847496,0.2025180275286873,0.28606801162755346,19-Jul-2023,Healty,60,163
-0.7762369396760713,-0.8064704623306431,1.4982689173632433,19-Jul-2023,Healty,60,165
-1.8663300928852211,0.9872791863381251,0.5655442543043198,19-Jul-2023,Healty,60,166
-0.028686930785947223,0.4602597272533641,0.5181727675601163,19-Jul-2023,Healty,60,167
6.92712702035883,-0.31707940291655223,0.8434521597437596,19-Jul-2023,Healty,60,171
0.3897987223269961,-0.25748672092258273,-0.7439435821999678,19-Jul-2023,Unhealty,60,154
-2.9732261301585745,0.6972545035726492,0.769510830188334,19-Jul-2023,Unhealty,60,156
1.5185205990723518,1.9242930338871405,0.30237805895410547,19-Jul-2023,Unhealty,60,159
0.6135690803908407,1.674426018367349,0.1771431442281282,19-Jul-2023,Unhealty,60,160
-2.097185882930911,2.1596547231798855,0.347888152140754,19-Jul-2023,Unhealty,60,162
-0.8485576983133943,1.7476153534804624,1.0344116205691107,19-Jul-2023,Unhealty,60,172
1.0609625115235486,1.0460129612518667,0.22729614326003364,19-Jul-2023,Unhealty,60,173
-0.9976720152252315,1.2030642188204428,0.42633098244391415,19-Jul-2023,Unhealty,60,175
3.7383061518283642,1.2181193410692497,-0.7146877305240155,19-Jul-2023,Unhealty,60,177
4.4412246399694615,1.095517354620385,-0.20889970170413258,19-Jul-2023,Unhealty,60,179
-2.219691427216391,-0.8665669505632764,0.21382000342625007,20-Jun-2023,Healty,40,74
-1.8244584245331585,-1.755885192135544,0.12405421986987827,20-Jun-2023,Healty,40,75
-0.9964857081466684,0.2677875606616644,0.18190365004998293,20-Jun-2023,Healty,40,76
-1.793432093213503,-0.12443349741667184,0.07040223169299578,20-Jun-2023,Healty,40,77
-1.236544636515011,0.2170874468442902,0.08214728844926814,20-Jun-2023,Healty,40,78
-2.1701702212281346,-0.14529538199028433,0.6932509899314894,20-Jun-2023,Healty,40,79
0.280975848318728,-1.2960044219774258,-0.35454666561724757,20-Jun-2023,Healty,40,81
-2.268807486690425,-2.0175580838759655,0.6594668209155863,20-Jun-2023,Healty,40,93
-3.289799676673283,0.2790283122412669,-0.3662930854321352,20-Jun-2023,Healty,40,94
1.0572539918782544,0.4194520471926973,-0.4317794374291998,20-Jun-2023,Healty,40,96
-3.549466723799178,-0.022437521476531615,-0.7638499982907351,20-Jun-2023,Healty,40,98
2.9789635118758686,-1.8596111015986831,0.2922999969241972,20-Jun-2023,Healty,40,99
