PC1 - 74.30%,PC2 - 16.90%,PC3 - 4.20%,Date,Class,Stress_weight,Position
0.9115369623034704,-32.84353770632132,-3.000138507926186,28-Jun-2023,Healty,40,132
-99.01256024337093,-56.22574312640796,-1.799370144282934,28-Jun-2023,Healty,40,133
-76.68306822522234,-41.72873000886246,-1.3514925713334136,28-Jun-2023,Healty,40,134
47.09590568115232,-37.4281672880535,1.2140150681697253,28-Jun-2023,Healty,40,135
-67.76725550694684,-57.59577696463453,-20.924602843322692,28-Jun-2023,Unhealty,40,118
-18.47783654126566,-44.289992417830376,18.747004831858277,28-Jun-2023,Unhealty,40,119
-3.2773200117155565,-38.12750525344698,-29.667395740684753,28-Jun-2023,Unhealty,40,120
38.50768291548635,-66.95721120310296,15.160280362791038,28-Jun-2023,Unhealty,40,124
2.582186242145481,7.2369104039136,-8.796810287746343,28-Jun-2023,Unhealty,40,125
-49.91948802738799,-1.2589407057202846,10.103523457813948,28-Jun-2023,Unhealty,40,126
-93.92015254563246,-40.68649548379228,10.10968757079742,28-Jun-2023,Unhealty,40,136
45.577396268054216,-5.924689160209317,1.8420183003379809,28-Jun-2023,Unhealty,40,137
-105.64180554848437,-58.17687940053111,-8.070729337659621,28-Jun-2023,Unhealty,40,138
-103.96748337220951,-5.457945576532773,-2.7288263035988845,28-Jun-2023,Unhealty,40,140
-36.572829322222006,3.4344083556965197,-11.02806875255801,28-Jun-2023,Unhealty,40,141
-76.97225852764088,-31.316070939343042,5.3975245889350685,28-Jun-2023,Unhealty,40,142
