Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
77,0,0.1,41,41 wavelengths,9.0,41.0,0.725,0.7894736842105263,0.6818181818181818,0.7317073170731707,0.5,9.0
77,1,0.1,41,41 wavelengths,4.0,41.0,0.65,0.6842105263157895,0.6190476190476191,0.65,0.5,4.0
77,2,0.1,40,40 wavelengths,9.0,41.0,0.7,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,9.0
77,3,0.1,41,41 wavelengths,4.0,41.0,0.675,0.6842105263157895,0.65,0.6666666666666666,0.5,4.0
77,4,0.1,39,39 wavelengths,2.0,41.0,0.725,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.5,2.0
77,5,0.1,40,40 wavelengths,8.0,41.0,0.725,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.5,8.0
77,6,0.1,39,39 wavelengths,4.0,41.0,0.625,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5,4.0
77,7,0.1,41,41 wavelengths,9.0,41.0,0.725,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.5,9.0
77,8,0.1,40,40 wavelengths,4.0,41.0,0.675,0.6842105263157895,0.65,0.6666666666666666,0.5,4.0
77,9,0.1,40,40 wavelengths,2.0,41.0,0.7,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,2.0
77,10,0.1,39,39 wavelengths,8.0,41.0,0.775,0.7368421052631579,0.7777777777777778,0.7567567567567568,0.5,8.0
77,11,0.1,41,41 wavelengths,10.0,41.0,0.775,0.7368421052631579,0.7777777777777778,0.7567567567567568,0.5,10.0
77,12,0.1,41,41 wavelengths,9.0,41.0,0.725,0.7368421052631579,0.7,0.717948717948718,0.5,9.0
77,13,0.1,41,41 wavelengths,6.0,41.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,6.0
77,14,0.1,41,41 wavelengths,4.0,41.0,0.6,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5,4.0
77,15,0.1,41,41 wavelengths,3.0,41.0,0.625,0.6842105263157895,0.5909090909090909,0.6341463414634146,0.5,3.0
77,16,0.1,41,41 wavelengths,9.0,41.0,0.65,0.631578947368421,0.631578947368421,0.631578947368421,0.5,9.0
77,17,0.1,41,41 wavelengths,10.0,41.0,0.725,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.5,10.0
