Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
92,0,0.1,26,26 wavelengths,7.0,26.0,0.7,0.7368421052631579,0.6666666666666666,0.7,0.5,7.0
92,1,0.1,26,26 wavelengths,10.0,26.0,0.725,0.631578947368421,0.75,0.6857142857142857,0.5,10.0
92,2,0.1,25,25 wavelengths,5.0,26.0,0.65,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.5,5.0
92,3,0.1,26,26 wavelengths,5.0,26.0,0.725,0.7368421052631579,0.7,0.717948717948718,0.5,5.0
92,4,0.1,26,26 wavelengths,8.0,26.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,8.0
92,5,0.1,26,26 wavelengths,8.0,26.0,0.75,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,8.0
92,6,0.1,26,26 wavelengths,5.0,26.0,0.65,0.631578947368421,0.631578947368421,0.631578947368421,0.5,5.0
92,7,0.1,26,26 wavelengths,9.0,26.0,0.7,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,9.0
92,8,0.1,26,26 wavelengths,7.0,26.0,0.7,0.631578947368421,0.7058823529411765,0.6666666666666666,0.5,7.0
92,9,0.1,26,26 wavelengths,8.0,26.0,0.7,0.631578947368421,0.7058823529411765,0.6666666666666666,0.5,8.0
92,10,0.1,25,25 wavelengths,9.0,26.0,0.725,0.7368421052631579,0.7,0.717948717948718,0.5,9.0
92,11,0.1,26,26 wavelengths,10.0,26.0,0.75,0.7894736842105263,0.7142857142857143,0.75,0.5,10.0
92,12,0.1,26,26 wavelengths,9.0,26.0,0.75,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.5,9.0
92,13,0.1,26,26 wavelengths,3.0,26.0,0.7,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,3.0
92,14,0.1,25,25 wavelengths,2.0,26.0,0.65,0.631578947368421,0.631578947368421,0.631578947368421,0.5,2.0
92,15,0.1,26,26 wavelengths,10.0,26.0,0.625,0.631578947368421,0.6,0.6153846153846154,0.5,10.0
92,16,0.1,26,26 wavelengths,5.0,26.0,0.7,0.631578947368421,0.7058823529411765,0.6666666666666666,0.5,5.0
92,17,0.1,26,26 wavelengths,5.0,26.0,0.65,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.5,5.0
92,18,0.1,26,26 wavelengths,6.0,26.0,0.65,0.6842105263157895,0.6190476190476191,0.65,0.5,6.0
92,19,0.1,26,26 wavelengths,10.0,26.0,0.8,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.5,10.0
92,20,0.1,26,26 wavelengths,9.0,26.0,0.75,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,9.0
92,21,0.1,26,26 wavelengths,10.0,26.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,10.0
92,22,0.1,25,25 wavelengths,9.0,26.0,0.75,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,9.0
92,23,0.1,26,26 wavelengths,7.0,26.0,0.725,0.631578947368421,0.75,0.6857142857142857,0.5,7.0
92,24,0.1,26,26 wavelengths,7.0,26.0,0.7,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,7.0
92,25,0.1,26,26 wavelengths,6.0,26.0,0.6,0.5263157894736842,0.5882352941176471,0.5555555555555556,0.5,6.0
92,26,0.1,26,26 wavelengths,8.0,26.0,0.75,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,8.0
