Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
49,0,0.1,72,72 wavelengths,10.0,73.0,0.7948717948717948,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.5,10.0
49,1,0.1,73,73 wavelengths,8.0,73.0,0.6923076923076923,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,8.0
49,2,0.1,72,72 wavelengths,4.0,73.0,0.717948717948718,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.5,4.0
49,3,0.1,71,71 wavelengths,8.0,73.0,0.7435897435897436,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.5,8.0
49,4,0.1,73,73 wavelengths,4.0,73.0,0.7435897435897436,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,4.0
49,5,0.1,72,72 wavelengths,7.0,73.0,0.7435897435897436,0.631578947368421,0.8,0.7058823529411765,0.5,7.0
49,6,0.1,71,71 wavelengths,3.0,73.0,0.6666666666666666,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,3.0
49,7,0.1,70,70 wavelengths,4.0,73.0,0.6666666666666666,0.5789473684210527,0.6875,0.6285714285714286,0.5,4.0
49,8,0.1,73,73 wavelengths,7.0,73.0,0.7692307692307693,0.6842105263157895,0.8125,0.7428571428571429,0.5,7.0
49,9,0.1,72,72 wavelengths,7.0,73.0,0.7435897435897436,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.5,7.0
49,10,0.1,73,73 wavelengths,9.0,73.0,0.7948717948717948,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.5,9.0
49,11,0.1,73,73 wavelengths,4.0,73.0,0.6153846153846154,0.5263157894736842,0.625,0.5714285714285714,0.5,4.0
49,12,0.1,73,73 wavelengths,6.0,73.0,0.6923076923076923,0.631578947368421,0.7058823529411765,0.6666666666666666,0.5,6.0
49,13,0.1,73,73 wavelengths,8.0,73.0,0.7948717948717948,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.5,8.0
49,14,0.1,73,73 wavelengths,3.0,73.0,0.6153846153846154,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.5,3.0
49,15,0.1,73,73 wavelengths,8.0,73.0,0.7948717948717948,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.5,8.0
49,16,0.1,71,71 wavelengths,7.0,73.0,0.6923076923076923,0.631578947368421,0.7058823529411765,0.6666666666666666,0.5,7.0
