PC1 - 74.30%,PC2 - 16.90%,PC3 - 4.20%,Date,Class,Stress_weight,Position
115.67024519403985,-25.284837072685942,-2.574886491742143,26-Apr-2023,Unhealty,20,11
45.33171585495016,20.130950405482405,-4.437521619070951,26-Apr-2023,Unhealty,20,12
106.83874331273009,1.9113928063686647,-7.833981088765276,26-Apr-2023,Unhealty,20,14
12.28497926826765,-3.819711521810141,-10.703319934658154,26-Apr-2023,Unhealty,20,15
47.281076199081305,3.805706200011871,-20.85483230867905,26-Apr-2023,Unhealty,20,16
74.32885814748009,17.98151089712989,-17.70919225387418,26-Apr-2023,Unhealty,20,18
59.83302976457609,-56.784518681837135,-0.19569288030651366,26-Apr-2023,Unhealty,20,28
50.90547830438267,-7.876476094851701,-25.35062148827184,26-Apr-2023,Unhealty,20,29
56.16234564898265,-15.66008531193704,-22.32282313232394,26-Apr-2023,Unhealty,20,31
-28.02282960847736,-19.245727995597058,-16.888122789395286,26-Apr-2023,Unhealty,20,32
35.72231838308057,12.866992195830262,-22.273468991836886,26-Apr-2023,Unhealty,20,33
79.64014777300193,-27.031608035681412,-16.31023282501112,26-Apr-2023,Unhealty,20,36
37.03012964318376,38.85948572026688,5.592108565924954,27-Jul-2023,Healty,60,181
-7.406360862308435,24.252323441411722,-5.5515972710330574,27-Jul-2023,Healty,60,182
56.77618897087735,2.7211286842079123,31.63939155084781,27-Jul-2023,Healty,60,183
-3.806539120270828,48.16088170478446,-6.760421390855868,27-Jul-2023,Healty,60,184
-57.615968452499345,4.859963847791047,1.9903014293022139,27-Jul-2023,Healty,60,185
158.27310377619543,25.88208615096039,-1.7584149646074205,27-Jul-2023,Healty,60,186
15.683647604589924,52.909010748126214,2.753000207043909,27-Jul-2023,Healty,60,187
60.72526539309202,2.399369077490128,19.684995491078862,27-Jul-2023,Healty,60,188
65.75338990195537,42.663965874208884,2.9028401831786836,27-Jul-2023,Healty,60,189
91.6968223977879,17.213562291201555,17.281470916314447,27-Jul-2023,Healty,60,200
67.32822374286422,4.365164547163077,8.522227388452674,27-Jul-2023,Healty,60,201
171.7258442865054,63.02013046465122,47.610983990896244,27-Jul-2023,Healty,60,203
82.73600437709372,-3.1116294946850913,27.30781321749449,27-Jul-2023,Healty,60,204
-17.054041056000983,-8.581212580879102,17.175875064100726,27-Jul-2023,Healty,60,205
70.70302810242194,31.021635528848552,7.373585132713103,27-Jul-2023,Healty,60,206
47.27135787379187,52.08306365918729,-1.9042476670406234,27-Jul-2023,Healty,60,207
-8.531791989213811,51.74551613136175,0.2218728004424992,27-Jul-2023,Unhealty,60,190
-46.31132484543572,1.0914266843733447,19.779736897156646,27-Jul-2023,Unhealty,60,191
-1.527870303487684,-2.9511228244486523,19.762757115844536,27-Jul-2023,Unhealty,60,192
-61.22862567396607,16.056175581404936,10.222524243698452,27-Jul-2023,Unhealty,60,195
59.04120240837171,39.50469197813765,5.320850030060437,27-Jul-2023,Unhealty,60,196
-39.571741576632476,40.482124258022964,29.11993918002607,27-Jul-2023,Unhealty,60,197
-22.77534513201873,16.535425613461115,-3.1383915975113283,27-Jul-2023,Unhealty,60,208
-40.872033925412126,35.3226053968698,4.367075169695217,27-Jul-2023,Unhealty,60,210
44.88031444920464,30.879002444229204,14.654201879866068,27-Jul-2023,Unhealty,60,211
25.50677517948665,31.955792430625973,4.754262099969032,27-Jul-2023,Unhealty,60,212
-21.29005589503848,49.666585645583105,6.481818404290277,27-Jul-2023,Unhealty,60,213
-47.88810191699494,34.34322498438412,23.31256922065273,27-Jul-2023,Unhealty,60,214
-1.7277841739906126,64.38095107131785,2.0028322105303675,27-Jul-2023,Unhealty,60,215
151.8445927343846,35.72108437408337,-2.565912969105889,27-Jul-2023,Unhealty,60,216
-51.02781912155916,9.149395742452564,23.66924755614926,28-Jun-2023,Healty,40,109
-54.89636578425436,4.042391019966223,-3.3971493598459177,28-Jun-2023,Healty,40,110
-64.23249463308946,42.222710874661956,6.189402977093487,28-Jun-2023,Healty,40,112
-70.01221224398358,0.6086900327062503,3.8986449096458156,28-Jun-2023,Healty,40,113
-59.69425981763075,32.31290580867555,-14.375821539628037,28-Jun-2023,Healty,40,115
-54.58991234281592,65.68028238536779,-15.905554262953917,28-Jun-2023,Healty,40,117
-96.86373629655827,-87.18492647679179,-3.306570108440691,28-Jun-2023,Healty,40,128
-68.25621220706435,-42.198504032081125,12.654661388264495,28-Jun-2023,Healty,40,129
-118.4150585553114,-24.158700195998485,11.12620423846637,28-Jun-2023,Healty,40,131
0.9115369623032429,-32.843537706321236,-3.0001385079269567,28-Jun-2023,Healty,40,132
-99.01256024337142,-56.225743126407714,-1.7993701442838943,28-Jun-2023,Healty,40,133
-76.68306822522263,-41.72873000886226,-1.3514925713343573,28-Jun-2023,Healty,40,134
47.0959056811521,-37.4281672880536,1.2140150681692754,28-Jun-2023,Healty,40,135
-67.76725550694728,-57.59577696463371,-20.924602843323502,28-Jun-2023,Unhealty,40,118
-18.477836541265965,-44.28999241783109,18.747004831858035,28-Jun-2023,Unhealty,40,119
-3.2773200117158177,-38.127505253445854,-29.66739574068565,28-Jun-2023,Unhealty,40,120
38.50768291548588,-66.9572112031036,15.16028036279078,28-Jun-2023,Unhealty,40,124
2.58218624214553,7.236910403913928,-8.796810287746144,28-Jun-2023,Unhealty,40,125
-49.91948802738809,-1.258940705720574,10.10352345781377,28-Jun-2023,Unhealty,40,126
-93.92015254563273,-40.686495483792555,10.109687570797123,28-Jun-2023,Unhealty,40,136
45.57739626805418,-5.924689160209467,1.8420183003380943,28-Jun-2023,Unhealty,40,137
-105.64180554848488,-58.17687940053062,-8.070729337660536,28-Jun-2023,Unhealty,40,138
-103.96748337220981,-5.457945576532542,-2.728826303599239,28-Jun-2023,Unhealty,40,140
-36.572829322222034,3.434408355696998,-11.028068752558166,28-Jun-2023,Unhealty,40,141
-76.97225852764117,-31.31607093934314,5.3975245889343455,28-Jun-2023,Unhealty,40,142
