PC1 - 71.90%,PC2 - 19.20%,PC3 - 4.30%,Date,Class,Stress_weight,Position
-4.595798218123824,-0.3804727945689281,0.2540955876718865,20-Jun-2023,Unhealty,40,83
-1.2004839394523807,-0.6382927936567978,0.17910984364280136,20-Jun-2023,Unhealty,40,84
-4.724421204214469,-1.0097985470193689,-0.09675727181298979,20-Jun-2023,Unhealty,40,85
-6.5820952151409635,-0.6800270718907626,0.6520781681952941,20-Jun-2023,Unhealty,40,87
-5.368416893496192,-1.484248265106713,-1.9243893185274072,20-Jun-2023,Unhealty,40,88
-5.70846268596651,-0.02725733587170859,0.3933164878313024,20-Jun-2023,Unhealty,40,89
-1.8681304710974385,-1.6668989587764123,0.34854559591139,20-Jun-2023,Unhealty,40,101
4.4998863502442905,-3.2729451081280354,0.8155629314793181,20-Jun-2023,Unhealty,40,102
1.022232179030929,2.89774042922416,-0.7794378271005217,20-Jun-2023,Unhealty,40,103
-2.920468891302514,3.8067187786580132,-0.2516830494038074,20-Jun-2023,Unhealty,40,105
-4.28532078293909,-1.3359592931242654,0.6223374120252577,20-Jun-2023,Unhealty,40,106
1.8501201150196738,-1.066407789178268,1.0270720162909812,20-Jun-2023,Unhealty,40,108
2.121418858716355,1.3593803896834016,-0.15906146463654816,26-Apr-2023,Healty,20,1
2.347651866664423,0.3872906107730902,-0.4498081436523441,26-Apr-2023,Healty,20,2
2.9419702998513126,-7.061244110245351,-0.26254395623893334,26-Apr-2023,Healty,20,3
7.511197117886849,-0.8598890310680689,-1.5164492373540432,26-Apr-2023,Healty,20,5
7.495043654376485,-0.9141751215984296,-0.4530863057135054,26-Apr-2023,Healty,20,6
5.730688359456363,-5.143216311389972,-0.06350421434580848,26-Apr-2023,Healty,20,7
1.0125903267731275,-1.3743283189371778,-0.03151765064448931,26-Apr-2023,Healty,20,8
7.764356011569449,-5.355544783392914,0.824901451486229,26-Apr-2023,Healty,20,9
6.505072421609796,0.5454852817502875,-1.8864974624373207,26-Apr-2023,Healty,20,19
0.4941408295926666,1.4327213242363006,-0.1793818011929177,26-Apr-2023,Healty,20,20
9.1161952143621,-0.3914141809736005,-1.6459803611511308,26-Apr-2023,Healty,20,21
3.9608936319176173,-4.4660796749383955,-0.9960061040739541,26-Apr-2023,Healty,20,22
4.19005332224091,-3.2695591441548313,0.3769279645093157,26-Apr-2023,Healty,20,24
8.281847889379764,-2.6266317286545506,-0.46615419699665944,26-Apr-2023,Healty,20,25
2.4560037773392183,-0.9668936237378815,-0.8842224492924137,26-Apr-2023,Healty,20,26
1.9548897129441924,-2.3068334310968415,0.34077216665930415,26-Apr-2023,Healty,20,27
4.445325651635724,-3.6232987470067464,0.09451270039522199,26-Apr-2023,Unhealty,20,10
2.992299726484934,1.3756628641857904,-0.2044053232983869,26-Apr-2023,Unhealty,20,12
6.810867985588555,0.37645372072559263,-0.3373313051785529,26-Apr-2023,Unhealty,20,14
1.0349162527170985,-0.16334729882171692,-0.5215081033212966,26-Apr-2023,Unhealty,20,15
3.156098741066398,0.3788808371336172,-1.228075331428434,26-Apr-2023,Unhealty,20,16
7.411610615998482,-1.4249725120035466,-0.6540237309897239,26-Apr-2023,Unhealty,20,17
4.071356724810635,-3.3640208889029717,0.14992731841114598,26-Apr-2023,Unhealty,20,28
3.4266097076209046,-0.33671080631712563,-1.4670052618381673,26-Apr-2023,Unhealty,20,29
3.7810632251145404,-0.8112471326180757,-1.2263238615234926,26-Apr-2023,Unhealty,20,31
-1.452309097778354,-1.2055498555793793,-1.0219009951049938,26-Apr-2023,Unhealty,20,32
2.4431596778453057,0.9186014325563412,-1.28353866729757,26-Apr-2023,Unhealty,20,33
4.860177205129251,-1.1484825721519951,-0.865608629044329,26-Apr-2023,Unhealty,20,35
-0.2539880977405617,1.527621417487261,-0.2989081786425922,27-Jul-2023,Healty,60,182
3.7142209155255728,0.2863698698009486,2.056282940502205,27-Jul-2023,Healty,60,183
-0.06390696853970808,3.008207413853836,-0.303740787083377,27-Jul-2023,Healty,60,184
-3.3374445070173646,0.21747568607198733,0.10911051066129611,27-Jul-2023,Healty,60,185
9.832890078724677,1.8778307782226051,0.11337936475659405,27-Jul-2023,Healty,60,186
1.1366043718202297,3.3435408949662366,0.3339264252556178,27-Jul-2023,Healty,60,187
3.9802546665656964,0.2866132325096983,1.3416672114188701,27-Jul-2023,Healty,60,188
4.226150698446972,2.7841763472511087,0.3371834116748652,27-Jul-2023,Healty,60,189
5.811231511818219,1.2488465831817106,1.1206649760729694,27-Jul-2023,Healty,60,200
4.407684157348736,0.43127806821713677,0.690585934112047,27-Jul-2023,Healty,60,201
5.327500374089008,-0.018195263289613357,1.8244245718355443,27-Jul-2023,Healty,60,204
-0.8029236150260725,-0.5296613819967136,1.153773984783074,27-Jul-2023,Healty,60,205
4.54045000854686,2.0767345322857858,0.5884523455094031,27-Jul-2023,Healty,60,206
3.092663307837545,3.3560574985245917,0.07508936716302889,27-Jul-2023,Healty,60,207
-0.37661261244585553,3.226214147266373,0.10843007410206099,27-Jul-2023,Unhealty,60,190
-2.6351925081739784,0.0022386613247015186,1.2781026167864318,27-Jul-2023,Unhealty,60,191
0.12612606233104307,-0.161281012994055,1.273686756371748,27-Jul-2023,Unhealty,60,192
5.055812041732123,3.2596138347023103,-0.3353982185305065,27-Jul-2023,Unhealty,60,193
-3.58287605094813,0.9051658182959722,0.6450916627599328,27-Jul-2023,Unhealty,60,195
3.8076204146952493,2.5884595268799138,0.447438641528392,27-Jul-2023,Unhealty,60,196
-2.303995530309917,2.4575899182950414,1.8705005065879419,27-Jul-2023,Unhealty,60,197
-1.1911926793984544,1.022331380670617,-0.1379289205464936,27-Jul-2023,Unhealty,60,208
-2.357161222776985,2.1550083008208802,0.30889234420708106,27-Jul-2023,Unhealty,60,210
2.9616530368787686,2.0362201757208935,1.0530083857638146,27-Jul-2023,Unhealty,60,211
1.7573581505624536,2.0711545114838796,0.4034565557051983,27-Jul-2023,Unhealty,60,212
-1.1873816685242675,3.0783533833414753,0.4378958556349129,27-Jul-2023,Unhealty,60,213
-2.810867165200315,2.068546330785092,1.4684793702163248,27-Jul-2023,Unhealty,60,214
0.02594451042027723,4.029113311086006,0.241686430045167,27-Jul-2023,Unhealty,60,215
9.436075984026143,2.490737930400101,0.0801538542011136,27-Jul-2023,Unhealty,60,216
-2.977928490517104,0.49614655282532333,1.4527590629718945,28-Jun-2023,Healty,40,109
-6.432345294833003,-0.17859798030757182,-0.37862116361537196,28-Jun-2023,Healty,40,111
-3.8077863786509694,2.5232477698334654,0.406413485599758,28-Jun-2023,Healty,40,112
-4.090635818784272,-0.06326163753406133,0.24513058753908312,28-Jun-2023,Healty,40,113
-4.249477041203803,0.7047141806888828,-1.679765105724668,28-Jun-2023,Healty,40,114
-1.3020835086768594,1.1586241109310587,0.14065629815355207,28-Jun-2023,Healty,40,116
-3.24654485190018,3.990747482767998,-0.9746594759540811,28-Jun-2023,Healty,40,117
-6.6793309247743435,-3.464497528693943,-0.17669733146875705,28-Jun-2023,Healty,40,127
-5.544682133268609,-5.501106795351546,-0.37883878736268217,28-Jun-2023,Healty,40,128
-3.930426412325871,-2.7089268520129495,0.6983294237237015,28-Jun-2023,Healty,40,129
-6.829242627050336,-0.2254701549573169,0.07718949783335184,28-Jun-2023,Healty,40,130
0.32367113045324375,-1.990326340176945,-0.1931582162687198,28-Jun-2023,Healty,40,132
-5.745405249945659,-3.6137695427735896,-0.21689932808679632,28-Jun-2023,Healty,40,133
-4.444762094739614,-2.6757598831299583,-0.21526891486993768,28-Jun-2023,Healty,40,134
3.2130450330078095,-2.178198748679766,0.12698056892061138,28-Jun-2023,Healty,40,135
-3.820483383713444,-3.635095173185367,-1.4023604114263077,28-Jun-2023,Unhealty,40,118
-0.8290606735722983,-2.7433611916994036,1.22200152803878,28-Jun-2023,Unhealty,40,119
0.09084003011709163,-2.3010590180522947,-1.9322699926900235,28-Jun-2023,Unhealty,40,120
2.7535934821932035,-4.0026811221089975,1.033456913971346,28-Jun-2023,Unhealty,40,124
0.39906449903990904,0.5196640788394502,-0.45531596109720923,28-Jun-2023,Unhealty,40,125
-2.8723851725658385,-0.1431622144539963,0.6134089721508089,28-Jun-2023,Unhealty,40,126
-5.45364360992383,-2.6433581736246246,0.6044978620931696,28-Jun-2023,Unhealty,40,136
3.0786700951210464,-0.2158277743128888,0.21570762967941357,28-Jun-2023,Unhealty,40,137
-6.127941536381629,-3.744172299633417,-0.6335777326926237,28-Jun-2023,Unhealty,40,138
-6.147069184344912,-0.5053033103706637,-0.22158939790150992,28-Jun-2023,Unhealty,40,140
-2.036717989321484,0.20691764200159132,-0.6585111475793761,28-Jun-2023,Unhealty,40,141
-4.480937737888072,-2.042740342756977,0.25815976819235636,28-Jun-2023,Unhealty,40,142
