Run,Iteration,Wavelengths,Cofficients,Weights
88,0,410.000,-0.0007765953647377553,0.0006417595499744894
88,0,452.000,0.005684039122867778,0.004697151895518743
88,0,545.000,-0.0019228915001068504,0.0015890308386981658
88,0,558.000,-0.0010049508742658382,0.000830466997486007
88,0,561.000,-0.00046486428470254377,0.00038415255575296846
88,0,587.000,0.0063974091544264765,0.00528666356556714
88,0,614.000,0.00915645197458092,0.007566669549404787
88,0,697.000,0.015393867216332908,0.012721118030954125
88,0,709.000,0.0032061946166808933,0.002649521369505706
88,0,885.000,-0.027317876515396092,0.022574829743800234
88,0,904.000,-0.02327924896285306,0.019237406011545777
88,0,966.000,-0.05039376723417,0.04164418544094849
88,0,1021.000,0.060394476460901826,0.049908528680932186
88,0,1148.000,0.02599445992605218,0.021481190413242392
88,0,1358.000,-0.05735515298432492,0.04739690556918009
88,0,1399.000,-0.08743516202274507,0.07225429455223667
88,0,1492.000,0.10771759521838913,0.08901520479076178
88,0,1567.000,0.029612705340584255,0.02447122055553082
88,0,1598.000,0.019545367733171157,0.016151817239807447
88,0,1694.000,-0.0004896443123888886,0.00040463016885553216
88,0,1725.000,-0.01680620736139322,0.013888241628467333
88,0,1960.000,-0.015087489543119975,0.012467934962124247
88,0,1983.000,0.019429665418118258,0.01605620365645258
88,0,1999.000,0.05608226503989121,0.04634502188369919
88,0,2074.000,0.14828626396372113,0.12254016744085452
88,0,2082.000,0.13009770179387195,0.10750958136885662
88,0,2199.000,-0.00881231195472366,0.007282280594358181
88,0,2366.000,-0.06996395474813012,0.05781651314485711
88,0,2426.000,-0.10394122329104119,0.08589450273834932
88,0,2427.000,-0.10805352022973887,0.08929280506227741
88,1,777.000,-0.05192024380452751,0.034766663579420334
88,1,834.000,-0.05079278553465402,0.03401169866600233
88,1,895.000,-0.027668478748839254,0.01852727610518949
88,1,951.000,-0.04764896393431478,0.03190654314431007
88,1,1060.000,0.04118053902628265,0.027575177646240404
88,1,1157.000,0.02017252809761381,0.013507862184864905
88,1,1177.000,0.09158159385194979,0.06132456687809699
88,1,1304.000,-0.04636313545462194,0.031045530889771692
88,1,1335.000,-0.12080094641523226,0.08089033402666208
88,1,1431.000,-0.046711679451713076,0.03127892177936604
88,1,1504.000,0.04454822350221614,0.029830235493372593
88,1,1530.000,0.030702707790149938,0.020559046616501243
88,1,1571.000,0.015531622391373043,0.010400234108229888
88,1,1658.000,0.009755738750473503,0.006532605824875775
88,1,1690.000,-0.0026087958082510777,0.0017468933033969712
88,1,1763.000,-0.028537722236488244,0.019109336081977565
88,1,1907.000,-0.03934836317960288,0.026348322057509508
88,1,1950.000,-0.009749190452974257,0.006528220975354818
88,1,2047.000,0.13156019725433357,0.088094908329085
88,1,2053.000,0.13435798794219578,0.08996835576467001
88,1,2098.000,0.06971126644601854,0.046679829881937425
88,1,2156.000,0.014916718401971795,0.009988484113109633
88,1,2193.000,-0.00769674942274723,0.0051538721359474125
88,1,2202.000,-0.013062457287547678,0.008746839859737258
88,1,2293.000,-0.048282818331743915,0.03233098264957744
88,1,2316.000,-0.056725853726012736,0.03798458035313996
88,1,2319.000,-0.059051236376451724,0.03954169546618924
88,1,2339.000,-0.07937288726819498,0.05314941276797233
88,1,2459.000,-0.08875656832359077,0.05943288253783263
88,1,2475.000,-0.0642736138750258,0.0430386867796589
88,2,413.000,0.0030087250958971117,0.0025808681028267983
88,2,523.000,0.009394709054120607,0.008058730578670037
88,2,563.000,0.007053038728321323,0.006050058447263694
88,2,674.000,0.005563821897296272,0.0047726163098525485
88,2,736.000,-0.017666459253163395,0.015154193129360576
88,2,793.000,-0.0532781545657021,0.04570171262359779
88,2,856.000,-0.04342601471872705,0.037250600386617164
88,2,872.000,-0.04460403782425296,0.0382611022306011
88,2,952.000,-0.06229041070804968,0.053432377164538344
88,2,1038.000,0.014466056147877264,0.012408904667518574
88,2,1094.000,0.0174206591311581,0.014943347115073833
88,2,1095.000,0.017550586123139,0.015054797785577764
88,2,1280.000,-0.025116684750086472,0.021544956236995864
88,2,1388.000,-0.07740997061811848,0.06640185382223887
88,2,1529.000,0.04820815695708054,0.04135269611579419
