Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
89,0,0.1,2,994.000 - 2451.000,2.0,2.0,0.6,0.47368421052631576,0.6,0.5294117647058824,0.5,2.0
89,1,0.1,2,1604.000 - 1679.000,2.0,2.0,0.65,0.631578947368421,0.631578947368421,0.631578947368421,0.5,2.0
89,2,0.1,2,1357.000 - 2364.000,2.0,2.0,0.575,0.15789473684210525,0.75,0.2608695652173913,0.5,2.0
89,3,0.1,2,1001.000 - 1235.000,2.0,2.0,0.625,0.3684210526315789,0.7,0.4827586206896552,0.5,2.0
89,4,0.1,2,663.000 - 1276.000,2.0,2.0,0.625,0.21052631578947367,1.0,0.34782608695652173,0.5,2.0
89,5,0.1,2,956.000 - 1881.000,2.0,2.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,2.0
89,6,0.1,2,1660.000 - 1862.000,2.0,2.0,0.675,0.5789473684210527,0.6875,0.6285714285714286,0.5,2.0
89,7,0.1,2,948.000 - 960.000,2.0,2.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,2.0
89,8,0.1,2,960.000 - 1196.000,2.0,2.0,0.6,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5,2.0
89,9,0.1,2,1219.000 - 1234.000,2.0,2.0,0.45,0.3157894736842105,0.4,0.35294117647058826,0.5,2.0
89,10,0.1,2,435.000 - 1190.000,2.0,2.0,0.65,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.5,2.0
89,11,0.1,2,1274.000 - 2359.000,2.0,2.0,0.475,0.0,0.0,0.0,0.5,2.0
89,12,0.1,2,989.000 - 2095.000,2.0,2.0,0.575,0.2631578947368421,0.625,0.37037037037037035,0.5,2.0
89,13,0.1,2,1028.000 - 1880.000,2.0,2.0,0.6,0.47368421052631576,0.6,0.5294117647058824,0.5,2.0
89,14,0.1,2,1463.000 - 1863.000,2.0,2.0,0.55,0.47368421052631576,0.5294117647058824,0.5,0.5,2.0
89,15,0.1,2,1469.000 - 2260.000,2.0,2.0,0.525,0.5263157894736842,0.5,0.5128205128205128,0.5,2.0
89,16,0.1,2,1196.000 - 2221.000,2.0,2.0,0.6,0.42105263157894735,0.6153846153846154,0.5,0.5,2.0
89,17,0.1,2,1455.000 - 2214.000,2.0,2.0,0.55,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5,2.0
89,18,0.1,2,405.000 - 1856.000,2.0,2.0,0.55,0.47368421052631576,0.5294117647058824,0.5,0.5,2.0
89,19,0.1,2,1362.000 - 2354.000,2.0,2.0,0.525,0.0,0.0,0.0,0.5,2.0
89,20,0.1,2,1267.000 - 1353.000,2.0,2.0,0.525,0.0,0.0,0.0,0.5,2.0
89,21,0.1,2,1459.000 - 1668.000,2.0,2.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,2.0
