Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
37,0,0.1,21,21 wavelengths,10.0,22.0,0.725,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.5,10.0
37,1,0.1,21,21 wavelengths,8.0,22.0,0.775,0.7894736842105263,0.75,0.7692307692307693,0.5,8.0
37,2,0.1,21,21 wavelengths,5.0,22.0,0.625,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5,5.0
37,3,0.1,22,22 wavelengths,10.0,22.0,0.725,0.7368421052631579,0.7,0.717948717948718,0.5,10.0
37,4,0.1,22,22 wavelengths,10.0,22.0,0.75,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5,10.0
37,5,0.1,22,22 wavelengths,7.0,22.0,0.625,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5,7.0
37,6,0.1,22,22 wavelengths,8.0,22.0,0.775,0.7894736842105263,0.75,0.7692307692307693,0.5,8.0
37,7,0.1,21,21 wavelengths,10.0,22.0,0.775,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.5,10.0
37,8,0.1,20,20 wavelengths,5.0,22.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,5.0
37,9,0.1,22,22 wavelengths,8.0,22.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,8.0
37,10,0.1,22,22 wavelengths,7.0,22.0,0.675,0.5789473684210527,0.6875,0.6285714285714286,0.5,7.0
37,11,0.1,21,21 wavelengths,9.0,22.0,0.775,0.7894736842105263,0.75,0.7692307692307693,0.5,9.0
37,12,0.1,22,22 wavelengths,6.0,22.0,0.675,0.6842105263157895,0.65,0.6666666666666666,0.5,6.0
37,13,0.1,21,21 wavelengths,5.0,22.0,0.7,0.7368421052631579,0.6666666666666666,0.7,0.5,5.0
37,14,0.1,20,20 wavelengths,8.0,22.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,8.0
37,15,0.1,20,20 wavelengths,6.0,22.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,6.0
37,16,0.1,21,21 wavelengths,10.0,22.0,0.7,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,10.0
37,17,0.1,22,22 wavelengths,4.0,22.0,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.5,4.0
