Run,Iteration,Wavelengths,Cofficients,Weights
57,0,660.000,0.01148198821646863,0.47156080623833657
57,0,1365.000,0.012866914543412976,0.5284391937616634
57,1,1003.000,0.005512789415463929,0.12052921147810222
57,1,1610.000,0.040225412534571174,0.8794707885218978
57,2,1073.000,0.002925620150012964,0.0693681683129906
57,2,1650.000,0.03924963430982092,0.9306318316870094
57,3,795.000,-0.06724899237339142,0.9274069780936909
57,3,2261.000,-0.005263932331599978,0.07259302190630902
57,4,408.000,-0.027518269705610925,0.5106980667328903
57,4,1856.000,-0.026365368197415966,0.4893019332671097
57,5,426.000,-0.013262324366140573,0.42269592751744817
57,5,1014.000,-0.01811324256688394,0.5773040724825519
57,6,542.000,-0.00036544540658047973,0.020905897715023564
57,6,670.000,-0.01711504797198706,0.9790941022849764
57,7,1280.000,-0.016550684105212182,0.7005255100916539
57,7,1351.000,0.007075413541177253,0.29947448990834613
57,8,431.000,0.013331908717445218,0.20310931279479627
57,8,1659.000,0.052307172691463906,0.7968906872052038
57,9,788.000,-0.20330458566349052,0.5504596911976453
57,9,1353.000,-0.1660314237019854,0.4495403088023546
57,10,1276.000,-0.04771991590759812,0.650912516481304
57,10,2099.000,0.02559241823764453,0.349087483518696
57,11,1461.000,0.02650166978606756,0.537810572765968
57,11,1678.000,0.02277528966411407,0.46218942723403206
57,12,658.000,0.014426894963140115,0.21625279652915894
57,12,2262.000,0.052286207455375114,0.783747203470841
57,13,1262.000,-0.04869024046128664,0.6585361696924625
57,13,1612.000,0.025246838019953137,0.34146383030753746
57,14,1089.000,-0.02030333198679205,0.3406500036684754
57,14,1272.000,0.03929840518668378,0.6593499963315246
57,15,1016.000,0.00325550312987931,0.07730729399149566
57,15,1598.000,0.038855699601358935,0.9226927060085044
57,16,1229.000,0.15527166680476676,0.46171658660322396
57,16,2445.000,-0.18102049013738666,0.5382834133967761
57,17,1605.000,0.08233296652304561,0.6264706816539896
57,17,2221.000,-0.049090528516933796,0.37352931834601044
57,18,1083.000,-0.026065393306506396,0.660250053828387
57,18,2087.000,0.01341266982331706,0.339749946171613
57,19,966.000,-0.18780703194977186,0.7164411449566007
57,19,1870.000,-0.07433178192467206,0.2835588550433992
57,20,1456.000,0.07698392327601256,0.8869320374064427
57,20,2260.000,-0.009814072544645955,0.11306796259355724
57,21,1186.000,-0.04504112459276478,0.4806478762525949
57,21,1466.000,0.04866806839052911,0.519352123747405
57,22,1412.000,-0.08801394317067672,0.5240248173600721
57,22,1599.000,0.07994364252931481,0.4759751826399279
57,23,1077.000,0.005745136307230459,0.11536467537676186
57,23,1640.000,0.04405465109274963,0.8846353246232381
57,24,407.000,-0.012116515767371284,0.4473150112917574
57,24,1352.000,-0.014970694501698785,0.5526849887082427
57,25,1084.000,0.06887778275862176,0.3268342476699894
57,25,2455.000,-0.1418644612064872,0.6731657523300105
57,26,542.000,0.00034652292985712125,0.016925607557401946
57,26,1266.000,-0.02012677049148178,0.9830743924425981
57,27,1007.000,-0.05406055804522173,0.43292386824919105
57,27,1876.000,-0.07081257095053155,0.567076131750809
57,28,1617.000,0.263099554503286,0.5330931402518883
57,28,1865.000,-0.23043437913347134,0.4669068597481117
57,29,663.000,0.011544744848539897,0.20391512995800992
57,29,2251.000,0.04507069536385231,0.7960848700419901
57,30,1085.000,-0.027880464304038274,0.4686426234109499
57,30,2373.000,-0.03161148736931616,0.5313573765890501
57,31,1008.000,-0.027652073530862825,0.647157801734091
57,31,2087.000,0.015076413179438345,0.35284219826590907
57,32,1468.000,0.061092254416188006,0.597326521588217
57,32,1956.000,-0.04118389139054981,0.40267347841178297
57,33,659.000,0.026982416121585192,0.2721787494217688
57,33,2252.000,0.0721524949576526,0.7278212505782312
57,34,1679.000,0.036923514150505966,0.40702423844013746
57,34,2449.000,-0.05379224836037075,0.5929757615598625
57,35,1615.000,0.09713163853360446,0.5889420352980016
57,35,2268.000,-0.06779399542026396,0.41105796470199846
57,36,792.000,-0.11156358918713101,0.5972348233405271
57,36,1415.000,-0.0752366187497067,0.40276517665947287
57,37,1270.000,-0.005820866881986425,0.07799800159343583
57,37,1455.000,0.06880754362944774,0.9220019984065642
57,38,669.000,0.048585960281788645,0.3063521745457931
57,38,1600.000,0.11000916101553408,0.6936478254542069
