Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,LV,Max Variables,accuracy,recall,precision,f1,cutoff,nLV
307,0,1.0,2101,2101 wavelengths,4.0,2101.0,0.6666666666666666,0.5789473684210527,0.6875,0.6285714285714286,0.5,4.0
307,1,0.9321393627296657,970,970 wavelengths,7.0,1958.0,0.7692307692307693,0.6842105263157895,0.8125,0.7428571428571429,0.5,7.0
307,2,0.8688837915500671,689,689 wavelengths,7.0,1826.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,3,0.8099207837416151,527,527 wavelengths,7.0,1702.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,4,0.7549590432184206,454,454 wavelengths,7.0,1586.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,5,0.7037270414326167,406,406 wavelengths,7.0,1479.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,6,0.6559716759366322,352,352 wavelengths,7.0,1378.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,7,0.611457019976283,330,330 wavelengths,7.0,1285.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,8,0.569963156937273,312,312 wavelengths,7.0,1197.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,9,0.531285093886898,285,285 wavelengths,7.0,1116.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,10,0.4952317488435037,266,266 wavelengths,7.0,1040.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,11,0.46162500677048124,257,257 wavelengths,7.0,970.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,7.0
307,12,0.430298839631114,247,247 wavelengths,8.0,904.0,0.7948717948717948,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.5,8.0
307,13,0.4010984861570612,232,232 wavelengths,8.0,843.0,0.7948717948717948,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.5,8.0
307,14,0.37387968727827664,221,221 wavelengths,8.0,786.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,15,0.3485079734371394,215,215 wavelengths,8.0,732.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,16,0.3248580002659024,202,202 wavelengths,8.0,683.0,0.7948717948717948,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.5,8.0
307,17,0.30281292934549175,200,200 wavelengths,8.0,636.0,0.7948717948717948,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.5,8.0
307,18,0.28226385098640994,183,183 wavelengths,8.0,593.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,19,0.2631092461800935,175,175 wavelengths,8.0,553.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,20,0.24525448506259506,171,171 wavelengths,8.0,515.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,21,0.22861135941283964,167,167 wavelengths,8.0,480.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,22,0.2130976468758469,163,163 wavelengths,8.0,448.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,23,0.1986367047580432,159,159 wavelengths,8.0,417.0,0.7435897435897436,0.631578947368421,0.8,0.7058823529411765,0.5,8.0
307,24,0.1851570913878831,152,152 wavelengths,8.0,389.0,0.7692307692307693,0.631578947368421,0.8571428571428571,0.7272727272727273,0.5,8.0
307,25,0.17259221317117984,147,147 wavelengths,4.0,363.0,0.717948717948718,0.631578947368421,0.75,0.6857142857142857,0.5,4.0
307,26,0.16087999559748617,144,144 wavelengths,4.0,338.0,0.7435897435897436,0.631578947368421,0.8,0.7058823529411765,0.5,4.0
307,27,0.14996257657219217,141,141 wavelengths,8.0,315.0,0.8205128205128205,0.7368421052631579,0.875,0.8,0.5,8.0
307,28,0.13978602055930192,138,138 wavelengths,4.0,294.0,0.717948717948718,0.631578947368421,0.75,0.6857142857142857,0.5,4.0
307,29,0.1303000521226636,137,137 wavelengths,8.0,274.0,0.717948717948718,0.631578947368421,0.75,0.6857142857142857,0.5,8.0
307,30,0.12145780754926189,137,137 wavelengths,8.0,255.0,0.717948717948718,0.631578947368421,0.75,0.6857142857142857,0.5,8.0
307,31,0.11321560332751132,136,136 wavelengths,4.0,238.0,0.7435897435897436,0.631578947368421,0.8,0.7058823529411765,0.5,4.0
307,32,0.10553272033676099,133,133 wavelengths,6.0,222.0,0.8205128205128205,0.7368421052631579,0.875,0.8,0.5,6.0
307,33,0.09837120268183644,132,132 wavelengths,6.0,207.0,0.8205128205128205,0.7368421052631579,0.875,0.8,0.5,6.0
307,34,0.09169567017879776,131,131 wavelengths,6.0,193.0,0.8461538461538461,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5,6.0
307,35,0.08547314356553418,131,131 wavelengths,6.0,180.0,0.8461538461538461,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5,6.0
307,36,0.07967288157367823,130,130 wavelengths,6.0,167.0,0.8461538461538461,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5,6.0
307,37,0.07426622905692455,130,130 wavelengths,6.0,156.0,0.8461538461538461,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5,6.0
