PC1 - 71.00%,PC2 - 18.70%,PC3 - 4.60%,Date,Class,Stress_weight,Position
-32.322070527841895,-9.824946210888518,4.185770056925755,17-May-2023,Healty,20,38
-48.73211922181561,2.926398004875654,7.972543217658029,17-May-2023,Healty,20,39
-17.134660496760322,-12.625545732761026,-0.6538263441690869,17-May-2023,Healty,20,40
-11.897582737830092,10.702937486894388,8.197859976289696,17-May-2023,Healty,20,42
-32.172054050184094,10.651707656401477,1.209980272953398,17-May-2023,Healty,20,43
-17.56550129938351,14.014783157455712,8.921453381201973,17-May-2023,Healty,20,44
-48.94278011647695,18.946466894533927,11.372994320076309,17-May-2023,Healty,20,45
-18.239552177992582,-12.18238372812836,5.887774586212044,17-May-2023,Healty,20,56
-22.241189949569286,-10.613975902122679,7.7900064696003195,17-May-2023,Healty,20,58
-35.77391614092752,-5.1503981193588055,9.384151409309577,17-May-2023,Healty,20,60
-28.737626734167733,11.488711481919447,6.694353612719159,17-May-2023,Healty,20,61
21.33803854965041,0.5804278881908377,13.423214775482334,17-May-2023,Healty,20,62
2.8767781117823734,4.979753455140812,1.4247662598672182,17-May-2023,Healty,20,63
-23.33112103251386,-9.120897748092494,12.354641786121677,17-May-2023,Unhealty,20,47
-25.452497393238488,18.650512260811077,3.6992164518417696,17-May-2023,Unhealty,20,48
-26.81926045354604,19.632057910008164,9.315806684192383,17-May-2023,Unhealty,20,50
-11.429332274520336,19.90392928612574,17.964749887205507,17-May-2023,Unhealty,20,52
-13.086201979435163,2.8956648159928826,10.55128408266168,17-May-2023,Unhealty,20,53
-36.14305496762103,23.55731290161399,12.684013338435692,17-May-2023,Unhealty,20,54
9.001890863345977,12.226944646616287,7.255867196568247,17-May-2023,Unhealty,20,64
-18.767848649273308,3.354834233590043,10.591985745146603,17-May-2023,Unhealty,20,65
-21.588780855324757,-0.5298062441604608,-0.30657523614189747,17-May-2023,Unhealty,20,67
-20.363961480556764,11.508826976308418,11.8824782992658,17-May-2023,Unhealty,20,69
-27.089540085066506,-6.281333674612657,4.355455698624411,17-May-2023,Unhealty,20,70
23.244629496659968,7.147832768186972,17.493307333188937,17-May-2023,Unhealty,20,71
-36.76264834935523,17.50650780524638,5.225767710417925,17-May-2023,Unhealty,20,72
-7.48570274685116,-1.4505548282124892,-26.90600599434564,19-Jul-2023,Healty,60,145
39.25800065548367,3.0633249970169008,-10.824419610587812,19-Jul-2023,Healty,60,147
-13.827468239278339,23.636088774866057,-21.745090728193574,19-Jul-2023,Healty,60,148
-20.47440236449861,0.5294026023469277,-7.591564872111173,19-Jul-2023,Healty,60,149
9.71133752525199,12.316478909716755,-8.132780485301385,19-Jul-2023,Healty,60,151
-2.151015499418914,9.32874777789074,-8.256485314417356,19-Jul-2023,Healty,60,152
-9.044726430936402,-2.800052175756779,5.64354562488441,19-Jul-2023,Healty,60,153
41.41828275078461,1.5591574099221794,-5.4765875031750815,19-Jul-2023,Healty,60,163
-6.105177102075898,-10.990359280724082,-18.38868593299763,19-Jul-2023,Healty,60,165
-26.354556730784637,10.949686667906995,-4.634213335489518,19-Jul-2023,Healty,60,166
4.442569844750382,3.2253193198708443,-10.659467644285169,19-Jul-2023,Healty,60,167
96.73661753002519,-4.120054990412204,-0.5748349676131718,19-Jul-2023,Healty,60,171
7.968602868576856,-4.550067925052512,5.552450400072645,19-Jul-2023,Unhealty,60,154
-34.24775003201466,4.962603440123288,-15.33451162696358,19-Jul-2023,Unhealty,60,156
15.910825487653751,24.0899368737286,-2.8028197282510208,19-Jul-2023,Unhealty,60,159
8.73294535405403,20.219869860234272,-7.312050003309952,19-Jul-2023,Unhealty,60,160
-32.06668791855893,25.400944368682502,-1.4030411953126363,19-Jul-2023,Unhealty,60,162
0.15201135872196958,17.17598558339749,-27.70007134929189,19-Jul-2023,Unhealty,60,172
16.00522234850138,11.847253432966596,-5.680272211496205,19-Jul-2023,Unhealty,60,173
-13.750188999820903,14.035186836588363,-5.603334949964467,19-Jul-2023,Unhealty,60,175
56.34889439101967,11.99690256379886,1.893873684459276,19-Jul-2023,Unhealty,60,177
65.49239092113368,11.711542936756945,-3.262902873247131,19-Jul-2023,Unhealty,60,179
143.02742001896263,2.305503866555002,-9.111088237464116,19-Jul-2023,Unhealty,60,180
-26.462051248136294,-12.252386408406771,-8.28029063218584,20-Jun-2023,Healty,40,74
-21.488464767625196,-23.509982934166995,-2.886880813490733,20-Jun-2023,Healty,40,75
-18.439782595614172,3.8230076073421375,1.1737620563528266,20-Jun-2023,Healty,40,76
-24.33795004044699,-2.7277770100282934,-2.8264068836654426,20-Jun-2023,Healty,40,77
-19.802287463573226,2.600674867311899,-0.22064482367672555,20-Jun-2023,Healty,40,78
-28.988050813609533,-3.6688808352979705,-6.504275367650697,20-Jun-2023,Healty,40,79
-30.01361936854545,-21.144518518711973,-6.286027170085836,20-Jun-2023,Healty,40,80
2.1617368278843347,-15.78350247436645,7.08156373471874,20-Jun-2023,Healty,40,81
44.9302897504775,-36.0527037876068,0.04224666200956558,20-Jun-2023,Healty,40,91
3.9105437005961146,-24.940839053028355,-6.503239565341196,20-Jun-2023,Healty,40,92
-23.761353164932792,-29.213113428335365,-10.866274380413543,20-Jun-2023,Healty,40,93
10.475868227383272,-5.441045587687968,9.324193613385663,20-Jun-2023,Healty,40,95
-42.33059572814384,6.9023111810370334,-1.9166252671964665,20-Jun-2023,Healty,40,97
-49.256296577516785,-0.8886142930996427,5.550292404486143,20-Jun-2023,Healty,40,98
41.42007539273177,-22.827623289551294,0.16000697898172928,20-Jun-2023,Healty,40,99
